market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,risk_status,horizon_status,decision_ready,readiness_blockers,next_required_workflow,near_term_3m,base_12m,long_term_3y,key_missing_evidence,summary,tearsheet,initiation,risk_plan
tw,3130,一零四,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3130/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3130/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3130/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3130/risk_plan.html
tw,3167,大量,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3167/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3167/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3167/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3167/risk_plan.html
tw,3450,聯鈞,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3450/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3450/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3450/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3450/risk_plan.html
tw,3530,晶相光,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3530/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3530/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3530/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-3530/risk_plan.html
tw,4108,懷特,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4108/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4108/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4108/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4108/risk_plan.html
tw,4736,泰博,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4736/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4736/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4736/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4736/risk_plan.html
tw,4737,華廣,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4737/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4737/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4737/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4737/risk_plan.html
tw,4770,上品,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4770/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4770/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4770/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-4770/risk_plan.html
tw,5306,桂盟,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-5306/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-5306/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-5306/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-5306/risk_plan.html
tw,6183,關貿,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6183/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6183/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6183/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6183/risk_plan.html
tw,6225,天瀚,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6225/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6225/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6225/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6225/risk_plan.html
tw,6550,北極星藥業-KY,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6550/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6550/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6550/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6550/risk_plan.html
tw,6657,華安,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6657/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6657/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6657/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6657/risk_plan.html
tw,6715,嘉基,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6715/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6715/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6715/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6715/risk_plan.html
tw,6794,向榮生技,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6794/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6794/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6794/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6794/risk_plan.html
tw,6796,晉弘,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6796/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6796/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6796/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6796/risk_plan.html
tw,6969,成信實業*-創,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6969/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6969/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6969/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-6969/risk_plan.html
tw,8429,金麗-KY,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8429/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8429/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8429/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8429/risk_plan.html
tw,8499,鼎炫-KY,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8499/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8499/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8499/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-8499/risk_plan.html
tw,9902,台火,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9902/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9902/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9902/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9902/risk_plan.html
tw,9938,百和,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9938/summary.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9938/tearsheet.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9938/initiation.html,reports/public-equity-batch/2026-07-03-1250-tw-intraday-kline/companies/tw-9938/risk_plan.html
